workbook_type,budget_month,market_group,region,currency_code,company_group,workbook_name,sheet_name,budget_existing_raw,budget_new_raw,budget_existing_k,budget_new_k,budget_amount_raw,budget_amount_report_k,source_section,source_label,load_ts,budget_amount_native,fx_rate_to_eur,budget_amount_eur_compare,budget_version
core_markets_budget,2024-01-01,Core Markets,France,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North|France South,33.03354,0.0,33.0,0.0,33.03354,33,derived_from_customer_facts,France,2026-03-26T10:51:30+00:00,33.03354,1.0,33.03354,2026.03.18
core_markets_budget,2024-01-01,Core Markets,Germany,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Bayern|Golden Girls DE|NRW Marina|NRW Ulrike|North|North East|Retail|South West,4097.44711,0.0,4097.0,0.0,4097.44711,4097,derived_from_customer_facts,Germany,2026-03-26T10:51:30+00:00,4097.44711,1.0,4097.44711,2026.03.18
core_markets_budget,2024-01-01,Core Markets,Italy,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Italy,0.0,0.0,0.0,0.0,0.0,0,derived_from_customer_facts,Italy,2026-03-26T10:51:30+00:00,0.0,1.0,0.0,2026.03.18
core_markets_budget,2024-01-01,Core Markets,Spain,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Spain,87.68284,0.0,88.0,0.0,87.68284,88,derived_from_customer_facts,Spain,2026-03-26T10:51:30+00:00,87.68284,1.0,87.68284,2026.03.18
core_markets_budget,2024-01-01,Core Markets,Switzerland,CHF,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland DE,665.0597700000001,0.0,665.0,0.0,633.3902571428572,633,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,665.0597700000001,0.9523809523809523,633.3902571428572,2026.03.18
core_markets_budget,2024-01-01,Core Markets,Switzerland,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland FR,16.85742,0.0,17.0,0.0,16.85742,17,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,16.85742,1.0,16.85742,2026.03.18
core_markets_budget,2026-01-01,Core Markets,Benelux,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Golden Girls NL|NL Central|NL Other_Belgium,137.61472173400003,0.0,138.0,0.0,137.61472173400003,138,derived_from_customer_facts,Benelux,2026-03-26T10:51:30+00:00,137.61472173400003,1.0,137.61472173400003,2026.03.18
core_markets_budget,2026-01-01,Core Markets,France,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North|France South,5.25,0.0,5.0,0.0,5.25,5,derived_from_customer_facts,France,2026-03-26T10:51:30+00:00,5.25,1.0,5.25,2026.03.18
core_markets_budget,2026-01-01,Core Markets,Germany,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Bayern|Golden Girls DE|NRW Marina|NRW Ulrike|North|North East|Retail|South West,321.773679591,0.0,322.0,0.0,321.773679591,322,derived_from_customer_facts,Germany,2026-03-26T10:51:30+00:00,321.773679591,1.0,321.773679591,2026.03.18
core_markets_budget,2026-01-01,Core Markets,Italy,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Italy,1.05,0.0,1.0,0.0,1.05,1,derived_from_customer_facts,Italy,2026-03-26T10:51:30+00:00,1.05,1.0,1.05,2026.03.18
core_markets_budget,2026-01-01,Core Markets,Spain,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Spain,12.250000000000002,0.0,12.0,0.0,12.250000000000002,12,derived_from_customer_facts,Spain,2026-03-26T10:51:30+00:00,12.250000000000002,1.0,12.250000000000002,2026.03.18
core_markets_budget,2026-01-01,Core Markets,Switzerland,CHF,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland DE,46.960255552,0.0,47.0,0.0,44.724052906666664,45,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,46.960255552,0.9523809523809523,44.724052906666664,2026.03.18
core_markets_budget,2026-01-01,Core Markets,Switzerland,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland FR,2.45,0.0,2.0,0.0,2.45,2,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,2.45,1.0,2.45,2026.03.18
core_markets_budget,2026-02-01,Core Markets,Benelux,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Golden Girls NL|NL Central|NL Other_Belgium,157.273967696,8.0,157.0,8.0,165.273967696,165,derived_from_customer_facts,Benelux,2026-03-26T10:51:30+00:00,165.273967696,1.0,165.273967696,2026.03.18
core_markets_budget,2026-02-01,Core Markets,France,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North|France South,6.0,8.0,6.0,8.0,14.0,14,derived_from_customer_facts,France,2026-03-26T10:51:30+00:00,14.0,1.0,14.0,2026.03.18
core_markets_budget,2026-02-01,Core Markets,Germany,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Bayern|Golden Girls DE|NRW Marina|NRW Ulrike|North|North East|Retail|South West,367.74134810400005,23.0,368.0,23.0,390.74134810400005,391,derived_from_customer_facts,Germany,2026-03-26T10:51:30+00:00,390.74134810400005,1.0,390.74134810400005,2026.03.18
core_markets_budget,2026-02-01,Core Markets,Italy,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Italy,1.2,4.0,1.0,4.0,5.2,5,derived_from_customer_facts,Italy,2026-03-26T10:51:30+00:00,5.2,1.0,5.2,2026.03.18
core_markets_budget,2026-02-01,Core Markets,Spain,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Spain,14.0,4.0,14.0,4.0,18.0,18,derived_from_customer_facts,Spain,2026-03-26T10:51:30+00:00,18.0,1.0,18.0,2026.03.18
core_markets_budget,2026-02-01,Core Markets,Switzerland,CHF,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland DE,53.668863488,4.0,54.0,4.0,54.922727131428566,55,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,57.668863488,0.9523809523809523,54.922727131428566,2026.03.18
core_markets_budget,2026-02-01,Core Markets,Switzerland,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland FR,2.8,4.0,3.0,4.0,6.8,7,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,6.8,1.0,6.8,2026.03.18
core_markets_budget,2026-03-01,Core Markets,Benelux,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Golden Girls NL|NL Central|NL Other_Belgium,196.59245962000003,8.0,197.0,8.0,204.59245962000003,205,derived_from_customer_facts,Benelux,2026-03-26T10:51:30+00:00,204.59245962000003,1.0,204.59245962000003,2026.03.18
core_markets_budget,2026-03-01,Core Markets,France,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North|France South,7.5,9.0,8.0,9.0,16.5,17,derived_from_customer_facts,France,2026-03-26T10:51:30+00:00,16.5,1.0,16.5,2026.03.18
core_markets_budget,2026-03-01,Core Markets,Germany,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Bayern|Golden Girls DE|NRW Marina|NRW Ulrike|North|North East|Retail|South West,459.67668513000007,24.0,460.0,24.0,483.67668513000007,484,derived_from_customer_facts,Germany,2026-03-26T10:51:30+00:00,483.67668513000007,1.0,483.67668513000007,2026.03.18
core_markets_budget,2026-03-01,Core Markets,Italy,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Italy,1.5,4.0,2.0,4.0,5.5,6,derived_from_customer_facts,Italy,2026-03-26T10:51:30+00:00,5.5,1.0,5.5,2026.03.18
core_markets_budget,2026-03-01,Core Markets,Spain,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Spain,17.5,4.0,18.0,4.0,21.5,22,derived_from_customer_facts,Spain,2026-03-26T10:51:30+00:00,21.5,1.0,21.5,2026.03.18
core_markets_budget,2026-03-01,Core Markets,Switzerland,CHF,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland DE,67.08607936,4.0,67.0,4.0,67.70102796190476,68,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,71.08607936,0.9523809523809523,67.70102796190476,2026.03.18
core_markets_budget,2026-03-01,Core Markets,Switzerland,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland FR,3.5,5.0,4.0,5.0,8.5,9,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,8.5,1.0,8.5,2026.03.18
core_markets_budget,2026-04-01,Core Markets,Benelux,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Golden Girls NL|NL Central|NL Other_Belgium,167.10359067700003,8.0,167.0,8.0,175.10359067700003,175,derived_from_customer_facts,Benelux,2026-03-26T10:51:30+00:00,175.10359067700003,1.0,175.10359067700003,2026.03.18
core_markets_budget,2026-04-01,Core Markets,France,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North|France South,6.375,9.0,6.0,9.0,15.375,15,derived_from_customer_facts,France,2026-03-26T10:51:30+00:00,15.375,1.0,15.375,2026.03.18
core_markets_budget,2026-04-01,Core Markets,Germany,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Bayern|Golden Girls DE|NRW Marina|NRW Ulrike|North|North East|Retail|South West,390.7251823605,25.0,391.0,25.0,415.7251823605,416,derived_from_customer_facts,Germany,2026-03-26T10:51:30+00:00,415.7251823605,1.0,415.7251823605,2026.03.18
core_markets_budget,2026-04-01,Core Markets,Italy,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Italy,1.275,4.0,1.0,4.0,5.275,5,derived_from_customer_facts,Italy,2026-03-26T10:51:30+00:00,5.275,1.0,5.275,2026.03.18
core_markets_budget,2026-04-01,Core Markets,Spain,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Spain,14.875000000000002,4.0,15.0,4.0,18.875,19,derived_from_customer_facts,Spain,2026-03-26T10:51:30+00:00,18.875,1.0,18.875,2026.03.18
core_markets_budget,2026-04-01,Core Markets,Switzerland,CHF,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland DE,57.023167456,5.0,57.0,5.0,59.06968329142857,59,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,62.023167456,0.9523809523809523,59.06968329142857,2026.03.18
core_markets_budget,2026-04-01,Core Markets,Switzerland,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland FR,2.975,4.0,3.0,4.0,6.975,7,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,6.975,1.0,6.975,2026.03.18
core_markets_budget,2026-05-01,Core Markets,Benelux,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Golden Girls NL|NL Central|NL Other_Belgium,176.933213658,8.0,177.0,8.0,184.933213658,185,derived_from_customer_facts,Benelux,2026-03-26T10:51:30+00:00,184.933213658,1.0,184.933213658,2026.03.18
core_markets_budget,2026-05-01,Core Markets,France,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North|France South,6.75,12.0,7.0,12.0,18.75,19,derived_from_customer_facts,France,2026-03-26T10:51:30+00:00,18.75,1.0,18.75,2026.03.18
core_markets_budget,2026-05-01,Core Markets,Germany,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Bayern|Golden Girls DE|NRW Marina|NRW Ulrike|North|North East|Retail|South West,413.709016617,26.0,414.0,26.0,439.709016617,440,derived_from_customer_facts,Germany,2026-03-26T10:51:30+00:00,439.709016617,1.0,439.709016617,2026.03.18
core_markets_budget,2026-05-01,Core Markets,Italy,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Italy,1.35,9.0,1.0,9.0,10.35,10,derived_from_customer_facts,Italy,2026-03-26T10:51:30+00:00,10.35,1.0,10.35,2026.03.18
core_markets_budget,2026-05-01,Core Markets,Spain,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Spain,15.75,4.0,16.0,4.0,19.75,20,derived_from_customer_facts,Spain,2026-03-26T10:51:30+00:00,19.75,1.0,19.75,2026.03.18
core_markets_budget,2026-05-01,Core Markets,Switzerland,CHF,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland DE,60.37747142400001,4.0,60.0,4.0,61.31187754666667,61,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,64.377471424,0.9523809523809523,61.31187754666667,2026.03.18
core_markets_budget,2026-05-01,Core Markets,Switzerland,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland FR,3.15,5.5,3.0,6.0,8.65,9,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,8.65,1.0,8.65,2026.03.18
core_markets_budget,2026-06-01,Core Markets,Benelux,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Golden Girls NL|NL Central|NL Other_Belgium,157.273967696,8.0,157.0,8.0,165.273967696,165,derived_from_customer_facts,Benelux,2026-03-26T10:51:30+00:00,165.273967696,1.0,165.273967696,2026.03.18
core_markets_budget,2026-06-01,Core Markets,France,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North|France South,6.0,12.0,6.0,12.0,18.0,18,derived_from_customer_facts,France,2026-03-26T10:51:30+00:00,18.0,1.0,18.0,2026.03.18
core_markets_budget,2026-06-01,Core Markets,Germany,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Bayern|Golden Girls DE|NRW Marina|NRW Ulrike|North|North East|Retail|South West,367.74134810400005,28.0,368.0,28.0,395.74134810400005,396,derived_from_customer_facts,Germany,2026-03-26T10:51:30+00:00,395.74134810400005,1.0,395.74134810400005,2026.03.18
core_markets_budget,2026-06-01,Core Markets,Italy,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Italy,1.2,7.0,1.0,7.0,8.2,8,derived_from_customer_facts,Italy,2026-03-26T10:51:30+00:00,8.2,1.0,8.2,2026.03.18
core_markets_budget,2026-06-01,Core Markets,Spain,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Spain,14.0,4.0,14.0,4.0,18.0,18,derived_from_customer_facts,Spain,2026-03-26T10:51:30+00:00,18.0,1.0,18.0,2026.03.18
core_markets_budget,2026-06-01,Core Markets,Switzerland,CHF,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland DE,53.668863488,5.5,54.0,6.0,56.35129856,56,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,59.168863488,0.9523809523809523,56.35129856,2026.03.18
core_markets_budget,2026-06-01,Core Markets,Switzerland,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland FR,2.8,4.0,3.0,4.0,6.8,7,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,6.8,1.0,6.8,2026.03.18
core_markets_budget,2026-07-01,Core Markets,Benelux,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Golden Girls NL|NL Central|NL Other_Belgium,157.273967696,8.0,157.0,8.0,165.273967696,165,derived_from_customer_facts,Benelux,2026-03-26T10:51:30+00:00,165.273967696,1.0,165.273967696,2026.03.18
core_markets_budget,2026-07-01,Core Markets,France,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North|France South,6.0,9.0,6.0,9.0,15.0,15,derived_from_customer_facts,France,2026-03-26T10:51:30+00:00,15.0,1.0,15.0,2026.03.18
core_markets_budget,2026-07-01,Core Markets,Germany,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Bayern|Golden Girls DE|NRW Marina|NRW Ulrike|North|North East|Retail|South West,367.74134810400005,26.0,368.0,26.0,393.74134810400005,394,derived_from_customer_facts,Germany,2026-03-26T10:51:30+00:00,393.74134810400005,1.0,393.74134810400005,2026.03.18
core_markets_budget,2026-07-01,Core Markets,Italy,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Italy,1.2,4.0,1.0,4.0,5.2,5,derived_from_customer_facts,Italy,2026-03-26T10:51:30+00:00,5.2,1.0,5.2,2026.03.18
core_markets_budget,2026-07-01,Core Markets,Spain,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Spain,14.0,4.0,14.0,4.0,18.0,18,derived_from_customer_facts,Spain,2026-03-26T10:51:30+00:00,18.0,1.0,18.0,2026.03.18
core_markets_budget,2026-07-01,Core Markets,Switzerland,CHF,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland DE,53.668863488,4.0,54.0,4.0,54.922727131428566,55,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,57.668863488,0.9523809523809523,54.922727131428566,2026.03.18
core_markets_budget,2026-07-01,Core Markets,Switzerland,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland FR,2.8,4.0,3.0,4.0,6.8,7,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,6.8,1.0,6.8,2026.03.18
core_markets_budget,2026-08-01,Core Markets,Benelux,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Golden Girls NL|NL Central|NL Other_Belgium,127.78509875300001,4.0,128.0,4.0,131.785098753,132,derived_from_customer_facts,Benelux,2026-03-26T10:51:30+00:00,131.785098753,1.0,131.785098753,2026.03.18
core_markets_budget,2026-08-01,Core Markets,France,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North|France South,4.875,4.0,5.0,4.0,8.875,9,derived_from_customer_facts,France,2026-03-26T10:51:30+00:00,8.875,1.0,8.875,2026.03.18
core_markets_budget,2026-08-01,Core Markets,Germany,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Bayern|Golden Girls DE|NRW Marina|NRW Ulrike|North|North East|Retail|South West,298.7898453345,14.0,299.0,14.0,312.7898453345,313,derived_from_customer_facts,Germany,2026-03-26T10:51:30+00:00,312.7898453345,1.0,312.7898453345,2026.03.18
core_markets_budget,2026-08-01,Core Markets,Italy,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Italy,0.975,2.0,1.0,2.0,2.975,3,derived_from_customer_facts,Italy,2026-03-26T10:51:30+00:00,2.975,1.0,2.975,2026.03.18
core_markets_budget,2026-08-01,Core Markets,Spain,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Spain,11.375,2.0,11.0,2.0,13.375,13,derived_from_customer_facts,Spain,2026-03-26T10:51:30+00:00,13.375,1.0,13.375,2026.03.18
core_markets_budget,2026-08-01,Core Markets,Switzerland,CHF,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland DE,43.605951584,2.0,44.0,2.0,43.43423960380952,43,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,45.605951584,0.9523809523809523,43.43423960380952,2026.03.18
core_markets_budget,2026-08-01,Core Markets,Switzerland,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland FR,2.275,2.0,2.0,2.0,4.275,4,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,4.275,1.0,4.275,2026.03.18
core_markets_budget,2026-09-01,Core Markets,Benelux,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Golden Girls NL|NL Central|NL Other_Belgium,186.76283663900003,12.0,187.0,12.0,198.76283663900003,199,derived_from_customer_facts,Benelux,2026-03-26T10:51:30+00:00,198.76283663900003,1.0,198.76283663900003,2026.03.18
core_markets_budget,2026-09-01,Core Markets,France,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North|France South,7.125,12.0,7.0,12.0,19.125,19,derived_from_customer_facts,France,2026-03-26T10:51:30+00:00,19.125,1.0,19.125,2026.03.18
core_markets_budget,2026-09-01,Core Markets,Germany,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Bayern|Golden Girls DE|NRW Marina|NRW Ulrike|North|North East|Retail|South West,436.69285087350005,41.0,437.0,41.0,477.69285087350005,478,derived_from_customer_facts,Germany,2026-03-26T10:51:30+00:00,477.69285087350005,1.0,477.69285087350005,2026.03.18
core_markets_budget,2026-09-01,Core Markets,Italy,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Italy,1.425,6.0,1.0,6.0,7.425,7,derived_from_customer_facts,Italy,2026-03-26T10:51:30+00:00,7.425,1.0,7.425,2026.03.18
core_markets_budget,2026-09-01,Core Markets,Spain,EUR,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Spain,16.625,6.0,17.0,6.0,22.625,23,derived_from_customer_facts,Spain,2026-03-26T10:51:30+00:00,22.625,1.0,22.625,2026.03.18
core_markets_budget,2026-09-01,Core Markets,Switzerland,CHF,Company 1,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,Switzerland DE,63.731775392,6.0,64.0,6.0,66.41121465904762,66,derived_from_customer_facts,Switzerland,2026-03-26T10:51:30+00:00,69.731775392,0.9523809523809523,66.41121465904762,2026.03.18
