workbook_name,workbook_type,sheet_name,header_row,row_number,payload_json
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,15,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,16,"{""2026"": ""213.68015183008004"", ""2027"": ""306.77081850039997"", ""2028"": ""419.17649175684"", ""risk_factor"": null, ""2026_1"": ""160.26011387256"", ""2027_1"": ""230.0781138753"", ""2028_1"": ""314.38236881762987"", ""2025_11_01_00_00_00"": ""0.0"", ""2025_12_01_00_00_00"": ""0.0"", ""2026_01_01_00_00_00"": ""0.0"", ""2026_02_01_00_00_00"": ""0.0"", ""2026_03_01_00_00_00"": ""0.0"", ""2026_04_01_00_00_00"": ""14.984108547824848"", ""2026_05_01_00_00_00"": ""18.386733681961722"", ""2026_06_01_00_00_00"": ""16.674608427068073"", ""2026_07_01_00_00_00"": ""15.02496562382598"", ""2026_08_01_00_00_00"": ""15.479488368781027"", ""2026_09_01_00_00_00"": ""19.907299936829894"", ""2026_10_01_00_00_00"": ""22.06326871828192"", ""2026_11_01_00_00_00"": ""21.002146368783492"", ""2026_12_01_00_00_00"": ""16.737494199203056"", ""2025_11_01_00_00_00_1"": ""0.0"", ""2025_12_01_00_00_00_1"": ""0.0"", ""2026_01_01_00_00_00_1"": ""0.0"", ""2026_02_01_00_00_00_1"": ""0.0"", ""2026_03_01_00_00_00_1"": ""0.0"", ""2026_04_01_00_00_00_1"": ""15.237872429248103"", ""2026_05_01_00_00_00_1"": ""33.93599526665661"", ""2026_06_01_00_00_00_1"": ""50.892997093516236"", ""2026_07_01_00_00_00_1"": ""66.17241853516973"", ""2026_08_01_00_00_00_1"": ""81.91406030722933"", ""2026_09_01_00_00_00_1"": ""102.15850100118222"", ""2026_10_01_00_00_00_1"": ""124.59542295942603"", ""2026_11_01_00_00_00_1"": ""145.95325189442636"", ""2026_12_01_00_00_00_1"": ""162.97420449756""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,17,"{""2026"": ""0.7783774636955391"", ""2027"": ""0.7797077622508813"", ""2028"": ""0.7761271538871143"", ""risk_factor"": null, ""2026_1"": ""0.778377463695539"", ""2027_1"": ""0.7797077622508813"", ""2028_1"": ""0.7761271538871141"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": ""0.7783774636955391"", ""2026_05_01_00_00_00"": ""0.7783774636955391"", ""2026_06_01_00_00_00"": ""0.778377463695539"", ""2026_07_01_00_00_00"": ""0.7783774636955391"", ""2026_08_01_00_00_00"": ""0.7783774636955391"", ""2026_09_01_00_00_00"": ""0.7783774636955392"", ""2026_10_01_00_00_00"": ""0.7783774636955391"", ""2026_11_01_00_00_00"": ""0.7783774636955391"", ""2026_12_01_00_00_00"": ""0.7783774636955391"", ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": ""0.7915597017825985"", ""2026_05_01_00_00_00_1"": ""0.7915597017825983"", ""2026_06_01_00_00_00_1"": ""0.7915597017825984"", ""2026_07_01_00_00_00_1"": ""0.7915597017825984"", ""2026_08_01_00_00_00_1"": ""0.7915597017825984"", ""2026_09_01_00_00_00_1"": ""0.7915597017825984"", ""2026_10_01_00_00_00_1"": ""0.7915597017825984"", ""2026_11_01_00_00_00_1"": ""0.7915597017825985"", ""2026_12_01_00_00_00_1"": ""0.7915597017825985""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,18,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,19,"{""2026"": ""-311.0"", ""2027"": ""-233.25"", ""2028"": ""-233.25"", ""risk_factor"": null, ""2026_1"": ""-311.0"", ""2027_1"": ""-186.60000000000002"", ""2028_1"": ""-233.25"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": ""-31.1"", ""2026_04_01_00_00_00"": ""-31.1"", ""2026_05_01_00_00_00"": ""-31.1"", ""2026_06_01_00_00_00"": ""-31.1"", ""2026_07_01_00_00_00"": ""-31.1"", ""2026_08_01_00_00_00"": ""-31.1"", ""2026_09_01_00_00_00"": ""-31.1"", ""2026_10_01_00_00_00"": ""-31.1"", ""2026_11_01_00_00_00"": ""-31.1"", ""2026_12_01_00_00_00"": ""-31.1"", ""2025_11_01_00_00_00_1"": ""0.0"", ""2025_12_01_00_00_00_1"": ""0.0"", ""2026_01_01_00_00_00_1"": ""0.0"", ""2026_02_01_00_00_00_1"": ""0.0"", ""2026_03_01_00_00_00_1"": ""-31.1"", ""2026_04_01_00_00_00_1"": ""-62.2"", ""2026_05_01_00_00_00_1"": ""-93.30000000000001"", ""2026_06_01_00_00_00_1"": ""-124.4"", ""2026_07_01_00_00_00_1"": ""-155.5"", ""2026_08_01_00_00_00_1"": ""-186.6"", ""2026_09_01_00_00_00_1"": ""-217.7"", ""2026_10_01_00_00_00_1"": ""-248.79999999999998"", ""2026_11_01_00_00_00_1"": ""-279.9"", ""2026_12_01_00_00_00_1"": ""-311.0""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,20,"{""2026"": ""0.0"", ""2027"": ""0.0"", ""2028"": ""0.0"", ""risk_factor"": null, ""2026_1"": ""0.0"", ""2027_1"": ""0.0"", ""2028_1"": ""0.0"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,21,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,22,"{""2026"": ""-97.31984816991996"", ""2027"": ""73.52081850039997"", ""2028"": ""185.92649175684"", ""risk_factor"": null, ""2026_1"": ""-150.73988612744"", ""2027_1"": ""43.47811387529998"", ""2028_1"": ""81.13236881762987"", ""2025_11_01_00_00_00"": ""0.0"", ""2025_12_01_00_00_00"": ""0.0"", ""2026_01_01_00_00_00"": ""0.0"", ""2026_02_01_00_00_00"": ""0.0"", ""2026_03_01_00_00_00"": ""-31.1"", ""2026_04_01_00_00_00"": ""-16.115891452175156"", ""2026_05_01_00_00_00"": ""-12.71326631803828"", ""2026_06_01_00_00_00"": ""-14.425391572931929"", ""2026_07_01_00_00_00"": ""-16.075034376174024"", ""2026_08_01_00_00_00"": ""-15.620511631218974"", ""2026_09_01_00_00_00"": ""-11.192700063170108"", ""2026_10_01_00_00_00"": ""-9.036731281718083"", ""2026_11_01_00_00_00"": ""-10.097853631216509"", ""2026_12_01_00_00_00"": ""-14.362505800796946"", ""2025_11_01_00_00_00_1"": ""0.0"", ""2025_12_01_00_00_00_1"": ""0.0"", ""2026_01_01_00_00_00_1"": ""0.0"", ""2026_02_01_00_00_00_1"": ""0.0"", ""2026_03_01_00_00_00_1"": ""-31.1"", ""2026_04_01_00_00_00_1"": ""-46.9621275707519"", ""2026_05_01_00_00_00_1"": ""-59.3640047333434"", ""2026_06_01_00_00_00_1"": ""-73.50700290648376"", ""2026_07_01_00_00_00_1"": ""-89.32758146483027"", ""2026_08_01_00_00_00_1"": ""-104.68593969277066"", ""2026_09_01_00_00_00_1"": ""-115.54149899881777"", ""2026_10_01_00_00_00_1"": ""-124.20457704057395"", ""2026_11_01_00_00_00_1"": ""-133.94674810557362"", ""2026_12_01_00_00_00_1"": ""-148.02579550244""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,23,"{""2026"": ""-0.3545091855137554"", ""2027"": ""0.1868650778194058"", ""2028"": ""0.34425260413496833"", ""risk_factor"": null, ""2026_1"": ""-0.7321380685835203"", ""2027_1"": ""0.1473422321906408"", ""2028_1"": ""0.20029442088425267"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": ""-0.8371700374232599"", ""2026_05_01_00_00_00"": ""-0.538198908141512"", ""2026_06_01_00_00_00"": ""-0.673383111481441"", ""2026_07_01_00_00_00"": ""-0.8327769127606663"", ""2026_08_01_00_00_00"": ""-0.7854687400170423"", ""2026_09_01_00_00_00"": ""-0.4376357172856562"", ""2026_10_01_00_00_00"": ""-0.31880987649547154"", ""2026_11_01_00_00_00"": ""-0.3742446871962433"", ""2026_12_01_00_00_00"": ""-0.6679285862318085"", ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": ""-2.4395353004549993"", ""2026_05_01_00_00_00_1"": ""-1.3846699798875692"", ""2026_06_01_00_00_00_1"": ""-1.1432846289770124"", ""2026_07_01_00_00_00_1"": ""-1.0685435912801258"", ""2026_08_01_00_00_00_1"": ""-1.0116110823129023"", ""2026_09_01_00_00_00_1"": ""-0.8952558386693653"", ""2026_10_01_00_00_00_1"": ""-0.7890766420391419"", ""2026_11_01_00_00_00_1"": ""-0.7264438894577698"", ""2026_12_01_00_00_00_1"": ""-0.718955830496461""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,24,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,25,"{""2026"": ""-13.725998104800002"", ""2027"": ""-19.672166506"", ""2028"": ""-27.0043696872"", ""risk_factor"": null, ""2026_1"": ""-10.294498578600003"", ""2027_1"": ""-14.7541248795"", ""2028_1"": ""-20.2532772654"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": ""-0.9625219926514892"", ""2026_05_01_00_00_00"": ""-1.1810936556838485"", ""2026_06_01_00_00_00"": ""-1.0711132583349252"", ""2026_07_01_00_00_00"": ""-0.9651464954092612"", ""2026_08_01_00_00_00"": ""-0.9943433032662802"", ""2026_09_01_00_00_00"": ""-1.2787690333630084"", ""2026_10_01_00_00_00"": ""-1.4172602463033235"", ""2026_11_01_00_00_00"": ""-1.3490977930598493"", ""2026_12_01_00_00_00"": ""-1.075152800528016"", ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,26,"{""2026"": ""0.0"", ""2027"": ""0.0"", ""2028"": ""0.0"", ""risk_factor"": null, ""2026_1"": ""0.0"", ""2027_1"": ""0.0"", ""2028_1"": ""0.0"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,27,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,28,"{""2026"": ""-111.04584627471996"", ""2027"": ""53.84865199439997"", ""2028"": ""158.92212206963998"", ""risk_factor"": null, ""2026_1"": ""-161.03438470604002"", ""2027_1"": ""28.72398899579998"", ""2028_1"": ""60.879091552229866"", ""2025_11_01_00_00_00"": ""0.0"", ""2025_12_01_00_00_00"": ""0.0"", ""2026_01_01_00_00_00"": ""0.0"", ""2026_02_01_00_00_00"": ""0.0"", ""2026_03_01_00_00_00"": ""-31.1"", ""2026_04_01_00_00_00"": ""-17.078413444826644"", ""2026_05_01_00_00_00"": ""-13.894359973722128"", ""2026_06_01_00_00_00"": ""-15.496504831266854"", ""2026_07_01_00_00_00"": ""-17.040180871583285"", ""2026_08_01_00_00_00"": ""-16.614854934485255"", ""2026_09_01_00_00_00"": ""-12.471469096533117"", ""2026_10_01_00_00_00"": ""-10.453991528021406"", ""2026_11_01_00_00_00"": ""-11.446951424276358"", ""2026_12_01_00_00_00"": ""-15.437658601324962"", ""2025_11_01_00_00_00_1"": ""0.0"", ""2025_12_01_00_00_00_1"": ""0.0"", ""2026_01_01_00_00_00_1"": ""0.0"", ""2026_02_01_00_00_00_1"": ""0.0"", ""2026_03_01_00_00_00_1"": ""-31.1"", ""2026_04_01_00_00_00_1"": ""-46.9621275707519"", ""2026_05_01_00_00_00_1"": ""-59.3640047333434"", ""2026_06_01_00_00_00_1"": ""-73.50700290648376"", ""2026_07_01_00_00_00_1"": ""-89.32758146483027"", ""2026_08_01_00_00_00_1"": ""-104.68593969277066"", ""2026_09_01_00_00_00_1"": ""-115.54149899881777"", ""2026_10_01_00_00_00_1"": ""-124.20457704057395"", ""2026_11_01_00_00_00_1"": ""-133.94674810557362"", ""2026_12_01_00_00_00_1"": ""-148.02579550244""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,29,"{""2026"": ""-0.40450918551375536"", ""2027"": ""0.13686507781940582"", ""2028"": ""0.2942526041349683"", ""risk_factor"": null, ""2026_1"": ""-0.7821380685835203"", ""2027_1"": ""0.0973422321906408"", ""2028_1"": ""0.15029442088425266"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": ""-0.8871700374232598"", ""2026_05_01_00_00_00"": ""-0.588198908141512"", ""2026_06_01_00_00_00"": ""-0.7233831114814411"", ""2026_07_01_00_00_00"": ""-0.8827769127606664"", ""2026_08_01_00_00_00"": ""-0.8354687400170422"", ""2026_09_01_00_00_00"": ""-0.48763571728565624"", ""2026_10_01_00_00_00"": ""-0.36880987649547153"", ""2026_11_01_00_00_00"": ""-0.4242446871962433"", ""2026_12_01_00_00_00"": ""-0.7179285862318086"", ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": ""-2.4395353004549993"", ""2026_05_01_00_00_00_1"": ""-1.3846699798875692"", ""2026_06_01_00_00_00_1"": ""-1.1432846289770124"", ""2026_07_01_00_00_00_1"": ""-1.0685435912801258"", ""2026_08_01_00_00_00_1"": ""-1.0116110823129023"", ""2026_09_01_00_00_00_1"": ""-0.8952558386693653"", ""2026_10_01_00_00_00_1"": ""-0.7890766420391419"", ""2026_11_01_00_00_00_1"": ""-0.7264438894577698"", ""2026_12_01_00_00_00_1"": ""-0.718955830496461""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,30,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,31,"{""2026"": ""0.0"", ""2027"": ""0.0"", ""2028"": ""0.0"", ""risk_factor"": null, ""2026_1"": ""0.0"", ""2027_1"": ""0.0"", ""2028_1"": ""0.0"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,7.2 Social Media_Mkting,5,32,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
